dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
solar/H/medium,Toto-2.0-1B,771.0894160583941,771.0894160583941,11.00425790754258,0.8404311678817554,4.218751466365104,1.41678398716692,5.200567314621285,27.768496827491298,1.0002860677150187,0.3963990538933366,0.3033472959854387,Energy,1
solar/H/long,Toto-2.0-1B,736.3220600162206,736.3220600162206,11.388484641119222,0.8666913853117778,4.863833334361962,1.4065295431048657,5.128777130537797,27.135254928159796,0.9408287409561368,0.3948595174310795,0.2976210456427866,Energy,1
kdd_cup_2018/D/short,Toto-2.0-1B,2904.438892213578,2904.438892213578,21.24051278524794,1.1953122320461578,0.5195637349158464,0.4663635840975462,9.15090549581527,53.8928463918318,1.207257003340147,0.4758100477397129,0.3782973515154966,Nature,1
loop_seattle/H/short,Toto-2.0-1B,59.65113565769106,59.65113565769106,3.997489492843103,0.8120053480202895,0.1079097140923787,0.0916350512611081,6.782765033033605,7.7234147666489505,0.1367122964408018,0.070759629655585,0.0565262394384561,Transport,1
loop_seattle/H/medium,Toto-2.0-1B,66.64548987358101,66.64548987358101,4.306650249532379,0.881986995316432,0.1131464041915594,0.0979863507220736,6.875445576353178,8.163668897841276,0.1442919299895139,0.0761195589962216,0.0601841170033704,Transport,1
loop_seattle/H/long,Toto-2.0-1B,58.120499011007915,58.120499011007915,4.0752981757395945,0.8534931694828295,0.119097083649112,0.0938411341989363,6.646087530388322,7.623680148786931,0.1362453735328232,0.0728310358481688,0.0578514484504621,Transport,1
m4_weekly/W/short,Toto-2.0-1B,252039.3777587315,252039.3777587315,254.69782515534604,1.8955190239457336,0.0612667877413053,0.0607299979881386,13.354770599900826,502.03523557488626,0.0914630397114588,0.0464019966047398,0.036781587188254,Econ/Fin,1
ett2/D/short,Toto-2.0-1B,103246.95873015872,103246.95873015872,190.20995783730157,1.25494907113244,0.416618904234871,0.1281444961933119,11.71220878138229,321.3206478428654,0.1839002636366729,0.1088621650287043,0.0883246203900289,Energy,7
bitbrains_fast_storage/5T/short,Toto-2.0-1B,1562356.097966734,1562356.097966734,133.1753780775658,0.629073368580902,1.444289364258433,0.7045091546402151,12.252825313497882,1249.9424378613337,3.924510135846359,0.4181377520110727,0.3375108910281309,Web/CloudOps,2
bitbrains_fast_storage/5T/medium,Toto-2.0-1B,3102469.627595662,3102469.627595662,240.47617210763545,0.9034708424733228,2.339702211726695,0.7787903476707817,19.972552851286256,1761.382873652308,5.351567636752055,0.7306330266472627,0.53730419313275,Web/CloudOps,2
